filename,split,Bareland_gt_reg,Bareland_ps_reg,Rangeland_gt_reg,Rangeland_ps_reg,Developed_gt_reg,Developed_ps_reg,Road_gt_reg,Road_ps_reg,Tree_gt_reg,Tree_ps_reg,Water_gt_reg,Water_ps_reg,Agriculture_gt_reg,Agriculture_ps_reg,Building_gt_reg,Building_ps_reg,gt_regions,ps_regions,frag_ratio
dortmund_16.tif,val,0,0,287,289,195,257,19,75,224,81,11,0,2,8,84,83,822,793,0.96
ngaoundere_43.tif,val,50,67,60,245,25,245,2,13,161,252,0,1,11,14,11,35,320,872,2.73
viru_3.tif,val,2,0,45,103,39,48,2,30,127,98,0,7,17,15,83,58,315,359,1.14
chicago_50.tif,val,0,0,47,50,48,44,2,6,34,26,0,0,0,7,55,64,186,197,1.06
khartoum_48.tif,val,0,0,3,86,23,89,2,13,44,69,0,3,0,30,28,37,100,327,3.27
vienna_26.tif,val,0,0,135,156,115,290,6,36,73,68,1,0,0,2,18,41,348,593,1.70
daressalaam_28.tif,val,1,1,144,128,345,597,18,71,235,393,7,1,3,0,325,174,1078,1365,1.27
dortmund_56.tif,val,0,0,490,414,312,479,8,50,538,245,7,0,0,1,282,230,1637,1419,0.87
podlaskie_8.tif,val,0,0,5,29,1,28,1,3,4,5,0,3,6,16,3,3,20,87,4.35
paris_48.tif,val,0,0,9,33,51,51,4,15,22,12,0,1,0,3,15,15,101,130,1.29
zanzibar_52.tif,val,0,0,175,262,48,142,18,17,125,65,0,5,7,4,17,36,390,531,1.36
daressalaam_89.tif,val,0,0,77,137,59,126,1,13,74,126,5,16,1,17,25,63,242,498,2.06
wielkopolskie_20.tif,val,0,0,64,47,13,69,4,23,11,19,0,0,1,4,19,24,112,186,1.66
mahe_13.tif,val,0,0,163,224,146,166,4,23,238,151,15,5,0,0,42,65,608,634,1.04
mazowieckie_30.tif,val,0,0,24,56,26,101,2,13,69,40,3,2,6,36,8,8,138,256,1.86
melbourne_50.tif,val,0,1,77,88,87,125,4,36,98,87,3,19,1,2,28,37,298,395,1.33
paris_1.tif,val,0,0,11,49,32,68,5,18,39,33,1,2,0,2,13,27,101,199,1.97
zanzibar_140.tif,val,19,20,185,272,93,177,10,18,778,329,3,10,0,1,143,106,1231,933,0.76
baybay_44.tif,val,0,0,45,13,2,4,0,1,11,5,1,0,3,1,3,1,65,25,0.38
muenster_26.tif,val,0,0,641,573,699,760,16,54,674,361,13,0,0,0,282,256,2325,2004,0.86
accra_23.tif,val,0,0,277,130,223,212,5,34,463,339,0,0,0,0,209,253,1177,968,0.82
monrovia_23.tif,val,0,0,269,278,145,282,24,32,237,169,1,7,37,13,117,110,830,891,1.07
zanzibar_21.tif,val,0,0,87,175,18,96,0,9,468,211,2,0,13,27,26,21,614,539,0.88
daressalaam_52.tif,val,0,0,115,332,588,581,19,38,325,188,6,0,0,0,314,15,1367,1154,0.84
mazowieckie_7.tif,val,0,0,18,63,7,55,3,11,31,39,0,0,12,10,11,10,82,188,2.29
tokyo_54.tif,val,10,1,92,196,112,243,5,68,272,132,7,10,14,14,123,122,635,786,1.24
chicago_17.tif,val,0,0,19,38,7,36,1,15,63,13,0,1,0,0,4,16,94,119,1.27
kinshasa_3.tif,val,0,0,177,143,189,158,8,26,162,155,67,9,0,9,101,92,704,592,0.84
daressalaam_127.tif,val,0,1,240,79,130,195,4,55,317,225,20,0,0,0,105,112,816,667,0.82
svaneti_7.tif,val,0,0,219,248,53,165,6,32,299,110,1,39,1,4,41,46,620,644,1.04
paris_65.tif,val,0,0,48,85,102,79,7,17,117,31,0,0,0,8,62,58,336,278,0.83
austin_49.tif,val,0,0,140,237,462,386,31,64,124,78,1,0,0,0,120,108,878,873,0.99
monrovia_24.tif,val,0,2,67,110,24,160,1,11,96,65,391,39,1,2,25,30,605,419,0.69
austin_50.tif,val,0,0,90,56,66,120,9,58,65,61,1,0,0,0,92,77,323,372,1.15
christchurch_2.tif,val,0,0,272,223,80,234,3,12,291,178,3,11,0,0,98,105,747,763,1.02
svaneti_43.tif,val,0,0,12,13,4,59,6,12,83,66,0,1,10,14,6,6,121,171,1.41
baybay_41.tif,val,0,5,279,217,93,184,2,15,162,92,1,6,25,4,44,48,606,571,0.94
lohur_3.tif,val,0,0,53,37,6,17,1,13,22,15,0,2,10,14,2,3,94,101,1.07
austin_12.tif,val,0,0,5,4,51,49,2,36,25,20,0,0,0,0,17,46,100,155,1.55
warminsko-mazurskie_9.tif,val,0,0,13,8,11,15,1,0,49,11,3,17,9,0,16,3,102,54,0.53
mahe_41.tif,val,26,9,192,146,31,185,4,25,142,105,24,10,0,3,11,22,430,505,1.17
svaneti_46.tif,val,0,0,82,86,10,28,8,15,34,24,0,11,0,8,0,0,134,172,1.28
tyrolw_18.tif,val,0,0,19,50,0,3,2,4,20,18,0,48,0,15,3,3,44,141,3.20
wielkopolskie_32.tif,val,0,0,85,82,32,180,6,21,134,95,0,0,3,19,53,57,313,454,1.45
lambayeque_45.tif,val,0,7,115,26,201,161,2,6,119,105,0,16,0,0,44,48,481,369,0.77
melbourne_53.tif,val,0,1,303,154,120,112,7,42,148,163,2,9,0,0,28,42,608,523,0.86
zanzibar_97.tif,val,3,4,38,127,22,85,9,7,87,49,8,35,0,1,40,31,207,339,1.64
austin_17.tif,val,0,0,109,71,83,103,11,48,120,102,4,0,0,0,52,74,379,398,1.05
dortmund_55.tif,val,0,0,415,454,403,424,17,79,582,261,0,0,0,3,218,196,1635,1417,0.87
western_23.tif,val,35,24,76,212,35,108,1,13,318,148,5,12,0,8,14,20,484,545,1.13
vegas_39.tif,val,1,0,3,21,8,11,2,5,14,12,0,1,0,0,1,2,29,52,1.79
malopolskie_10.tif,val,0,0,41,153,30,163,4,22,279,75,1,7,8,15,49,102,412,537,1.30
rio_20.tif,val,3,0,11,17,39,33,2,9,29,17,1,1,0,0,16,10,101,87,0.86
melbourne_37.tif,val,0,0,303,167,231,236,12,26,310,220,0,0,0,0,63,76,919,725,0.79
austin_19.tif,val,0,1,63,62,113,105,87,11,39,27,2,5,0,2,12,11,316,224,0.71
coxsbazar_56.tif,val,0,3,201,428,372,569,4,63,198,268,10,32,3,2,318,138,1106,1503,1.36
dolnoslaskie_7.tif,val,0,0,25,73,2,0,0,2,10,21,0,0,0,2,2,2,39,100,2.56
christchurch_30.tif,val,0,0,497,530,724,622,2,21,573,340,2,0,0,0,105,111,1903,1624,0.85
chincha_30.tif,val,0,0,269,63,274,42,3,14,251,102,0,0,1,1,122,128,920,350,0.38
lima_24.tif,val,1,0,0,60,11,11,1,22,110,3,0,0,0,2,68,33,191,131,0.69
pointenoire_8.tif,val,0,0,97,57,121,173,3,27,178,214,15,0,0,2,236,126,650,599,0.92
paris_24.tif,val,0,0,24,43,60,70,1,9,58,25,1,1,0,8,19,23,163,179,1.10
zanzibar_16.tif,val,0,0,79,127,0,24,3,12,70,39,0,0,0,0,12,11,164,213,1.30
santiago_50.tif,val,0,0,83,207,77,125,4,28,179,51,9,4,0,0,22,58,374,473,1.26
pomorskie_9.tif,val,0,0,54,60,5,37,2,17,36,18,7,5,12,11,9,12,125,160,1.28
piura_21.tif,val,0,0,49,7,228,168,4,35,163,125,0,0,0,1,58,82,502,418,0.83
viru_46.tif,val,7,21,183,152,55,47,1,27,133,165,31,17,4,17,109,66,523,512,0.98
dhaka_7.tif,val,3,6,178,281,185,317,1,16,319,200,6,45,0,0,84,71,776,936,1.21
kyoto_38.tif,val,0,0,94,239,85,193,6,49,124,102,4,0,61,43,162,87,536,713,1.33
santiago_57.tif,val,0,0,279,169,151,127,32,75,174,55,0,0,0,6,20,59,656,491,0.75
santiago_51.tif,val,0,0,320,257,348,231,20,40,304,193,0,2,0,3,67,102,1059,828,0.78
ulaanbaatar_34.tif,val,29,0,179,173,68,97,3,49,51,103,2,10,0,13,187,152,519,597,1.15
dhaka_1.tif,val,0,0,225,444,249,515,9,16,579,289,5,19,0,0,135,82,1202,1365,1.14
khartoum_33.tif,val,1,0,7,28,20,50,1,4,44,35,0,3,0,0,43,26,116,146,1.26
aachen_14.tif,val,0,0,218,271,219,266,1,40,169,215,4,1,3,5,186,148,800,946,1.18
kagera_69.tif,val,0,0,179,329,162,412,2,29,157,157,2,2,0,16,124,101,626,1046,1.67
chisinau_18.tif,val,0,0,179,100,187,149,14,36,126,142,0,0,2,0,39,75,547,502,0.92
vienna_51.tif,val,0,0,110,148,212,275,9,55,111,79,0,0,0,2,41,56,483,615,1.27
tonga_34.tif,val,2,0,119,313,100,576,5,20,339,298,4,10,0,7,79,104,648,1328,2.05
khartoum_68.tif,val,0,0,2,10,21,39,1,37,2,47,0,1,0,0,42,52,68,186,2.74
swietokrzyskie_15.tif,val,0,0,52,49,27,56,1,6,50,23,0,0,16,13,15,14,161,161,1.00
coxsbazar_44.tif,val,1,0,174,184,79,150,25,26,82,30,2,15,17,17,55,52,435,474,1.09
lima_10.tif,val,5,0,178,127,85,100,2,27,121,81,4,1,10,42,75,55,480,433,0.90
vienna_33.tif,val,0,0,46,105,96,130,8,72,63,28,1,1,0,23,15,98,229,457,2.00
kitsap_19.tif,val,4,0,56,126,37,82,2,53,113,25,1,5,0,2,39,35,252,328,1.30
chisinau_24.tif,val,0,0,104,9,138,113,8,25,103,95,0,0,0,0,32,43,385,285,0.74
daressalaam_19.tif,val,0,0,46,237,474,375,5,53,319,319,3,9,27,21,347,70,1221,1084,0.89
svaneti_37.tif,val,0,0,118,75,68,145,8,17,203,78,4,12,18,24,37,35,456,386,0.85
rosario_6.tif,val,0,2,368,265,278,201,3,34,280,233,36,9,0,3,236,246,1201,993,0.83
tyrolw_41.tif,val,0,0,20,52,23,30,2,7,25,13,0,17,5,14,13,8,88,141,1.60
bielefeld_24.tif,val,3,0,427,485,265,378,11,74,1027,334,0,0,0,0,216,197,1949,1468,0.75
aachen_52.tif,val,0,0,244,120,141,161,2,92,236,59,0,0,2,5,76,77,701,514,0.73
slaskie_39.tif,val,0,0,81,52,47,170,11,17,345,125,4,1,5,9,36,38,529,412,0.78
mahe_8.tif,val,0,0,138,82,68,81,1,19,95,74,5,18,0,2,46,79,353,355,1.01
ngaoundere_64.tif,val,32,0,71,250,49,279,6,67,327,282,0,1,22,37,33,73,540,989,1.83
accra_6.tif,val,0,0,23,45,348,446,7,75,275,320,0,0,0,0,311,115,964,1001,1.04
bielefeld_35.tif,val,0,0,298,390,367,266,10,65,358,167,7,1,0,6,141,130,1181,1025,0.87
malopolskie_36.tif,val,0,0,29,40,9,52,6,13,61,24,7,21,5,13,11,57,128,220,1.72
svaneti_55.tif,val,0,0,80,53,16,120,2,24,246,179,0,1,10,13,32,32,386,422,1.09
vegas_32.tif,val,1,0,0,18,9,4,1,7,13,8,0,0,0,0,10,11,34,48,1.41
shanghai_20.tif,val,0,0,9,19,14,22,2,8,117,5,4,4,2,16,18,43,166,117,0.70
kujawsko-pomorskie_19.tif,val,0,0,16,87,0,10,8,1,3,28,1,11,5,17,2,2,35,156,4.46
baybay_22.tif,val,0,0,174,250,48,102,1,6,238,40,0,1,17,23,32,29,510,451,0.88
tyrolw_3.tif,val,0,0,40,85,14,42,1,3,219,35,1,2,0,14,18,21,293,202,0.69
swietokrzyskie_7.tif,val,0,0,20,45,0,0,2,4,16,12,0,0,6,9,1,0,45,70,1.56
zanzibar_32.tif,val,0,0,64,88,15,26,3,41,181,205,0,0,1,22,11,11,275,393,1.43
kyoto_61.tif,val,0,0,88,205,557,249,40,100,276,295,1,0,1,0,643,291,1606,1140,0.71
vienna_38.tif,val,0,0,9,42,75,138,30,104,7,13,0,0,0,77,8,65,129,439,3.40
christchurch_11.tif,val,0,0,217,186,48,196,12,41,138,95,0,0,0,0,42,39,457,557,1.22
zanzibar_115.tif,val,1,0,99,204,75,110,4,26,307,270,1,6,0,0,368,193,855,809,0.95
chiclayo_35.tif,val,0,7,0,13,9,44,4,0,439,38,0,0,0,0,30,21,482,123,0.26
kyoto_20.tif,val,0,0,53,107,89,70,2,77,102,122,2,0,12,9,362,169,622,554,0.89
mahe_59.tif,val,0,0,220,100,28,85,3,13,26,29,11,9,0,0,11,13,299,249,0.83
vienna_14.tif,val,0,0,75,104,121,272,7,27,94,84,1,0,0,0,41,33,339,520,1.53
christchurch_35.tif,val,0,0,571,495,470,499,24,33,458,225,30,0,0,0,207,204,1760,1456,0.83
daressalaam_58.tif,val,0,0,60,78,697,754,32,86,605,490,0,0,0,0,572,74,1966,1482,0.75
bielefeld_66.tif,val,0,0,77,150,19,151,3,20,22,30,1,0,0,2,25,32,147,385,2.62
svaneti_69.tif,val,0,0,15,20,9,38,2,2,311,65,0,16,3,9,0,0,340,150,0.44
sechura_42.tif,val,0,0,11,45,20,21,1,8,245,102,0,0,0,1,51,62,328,239,0.73
duesseldorf_54.tif,val,0,0,576,147,260,230,17,43,248,162,1,0,0,0,65,71,1167,653,0.56
pomorskie_39.tif,val,0,0,6,50,3,13,2,12,2,32,1,1,5,8,3,1,22,117,5.32
khartoum_9.tif,val,0,0,0,19,41,172,2,14,84,122,0,0,0,0,54,40,181,367,2.03
austin_24.tif,val,0,0,110,101,71,110,1,34,87,62,0,0,0,0,29,39,298,346,1.16
bielefeld_38.tif,val,0,0,143,187,178,150,9,100,97,124,0,0,0,0,80,73,507,634,1.25
ngaoundere_47.tif,val,0,0,62,202,210,134,3,47,264,100,0,0,8,36,112,108,659,627,0.95
niamey_10.tif,val,0,9,308,206,160,162,12,38,242,163,4,7,6,6,156,96,888,687,0.77
paris_6.tif,test,0,0,12,38,23,38,2,23,13,12,0,0,0,9,23,18,73,138,1.89
accra_68.tif,test,0,0,303,10,285,210,13,27,317,143,43,0,0,0,219,170,1180,560,0.47
pomorskie_40.tif,test,0,0,84,89,56,158,4,18,195,47,9,2,5,25,73,90,426,429,1.01
swietokrzyskie_11.tif,test,0,0,30,18,1,16,2,28,11,15,1,0,2,9,15,12,62,98,1.58
lambayeque_12.tif,test,0,0,399,310,465,136,1,21,778,186,0,1,0,15,69,110,1712,779,0.46
kitsap_3.tif,test,1,0,35,106,60,82,5,27,42,42,3,12,0,0,23,26,169,295,1.75
koeln_28.tif,test,0,0,537,672,401,665,7,62,443,337,4,0,0,0,233,244,1625,1980,1.22
ica_37.tif,test,26,0,86,58,156,177,3,42,94,63,7,0,0,0,68,72,440,412,0.94
koeln_43.tif,test,0,0,310,117,41,95,5,18,69,33,1,7,0,0,11,8,437,278,0.64
paris_13.tif,test,0,1,34,137,35,104,1,13,65,52,0,2,0,10,55,77,190,396,2.08
bielefeld_33.tif,test,0,0,509,348,537,457,7,33,554,236,4,0,0,1,208,220,1819,1295,0.71
bielefeld_27.tif,test,0,0,297,155,217,166,20,49,84,53,3,2,6,9,71,81,698,515,0.74
christchurch_32.tif,test,0,0,792,546,209,498,16,25,334,273,12,0,0,0,203,178,1566,1520,0.97
kitsap_20.tif,test,0,0,26,130,44,81,1,38,51,40,2,2,0,0,27,17,151,308,2.04
shanghai_2.tif,test,0,1,18,36,9,15,3,13,13,16,2,19,0,10,10,7,55,117,2.13
vienna_2.tif,test,0,0,13,50,144,181,2,51,47,40,0,1,0,0,15,46,221,369,1.67
santiago_54.tif,test,0,0,17,79,61,108,3,32,194,37,0,0,0,1,19,52,294,309,1.05
daressalaam_40.tif,test,0,0,185,259,344,536,22,90,270,229,0,1,8,6,255,132,1084,1253,1.16
lambayeque_31.tif,test,0,0,77,151,58,91,2,40,121,109,0,0,7,14,86,58,351,463,1.32
melbourne_29.tif,test,0,0,126,93,122,73,4,23,63,99,0,2,0,2,22,38,337,330,0.98
melbourne_13.tif,test,0,0,189,187,108,344,2,56,157,194,0,5,0,0,28,41,484,827,1.71
tokyo_38.tif,test,0,0,111,338,667,210,17,138,266,139,4,0,1,1,268,206,1334,1032,0.77
tyrolw_7.tif,test,13,1,92,110,134,142,2,37,64,53,3,5,1,4,15,27,324,379,1.17
zanzibar_28.tif,test,0,0,97,222,8,80,12,9,146,119,0,1,39,23,10,14,312,468,1.50
chicago_8.tif,test,0,0,292,205,138,119,4,35,196,144,0,0,0,0,287,172,917,675,0.74
viru_39.tif,test,6,27,78,167,23,59,2,6,188,127,0,24,12,30,6,14,315,454,1.44
coxsbazar_46.tif,test,18,0,110,192,21,128,9,42,112,84,4,10,13,13,18,21,305,490,1.61
lima_22.tif,test,0,0,8,8,8,14,2,19,71,7,0,0,0,38,27,29,116,115,0.99
paris_46.tif,test,0,0,28,49,67,86,2,19,28,25,7,0,0,4,36,33,168,216,1.29
dhaka_48.tif,test,0,3,40,74,44,122,10,2,53,101,8,11,1,5,23,49,179,367,2.05
daressalaam_24.tif,test,0,2,173,132,505,522,3,43,347,377,5,9,6,6,717,57,1756,1148,0.65
lohur_9.tif,test,0,0,226,405,125,329,1,35,231,215,1,1,78,61,91,100,753,1146,1.52
vienna_58.tif,test,0,0,161,325,313,412,9,64,229,138,10,1,0,5,75,83,797,1028,1.29
viru_6.tif,test,0,1,208,245,288,152,5,38,241,210,0,0,5,57,55,87,802,790,0.99
svaneti_63.tif,test,0,0,59,136,26,177,2,4,184,80,0,1,4,8,61,56,336,462,1.38
abancay_45.tif,test,0,0,49,147,112,240,5,23,131,150,0,3,5,19,84,88,386,670,1.74
tonga_4.tif,test,0,0,396,179,215,302,4,6,138,271,0,0,0,0,112,125,865,883,1.02
austin_48.tif,test,0,0,140,166,285,279,14,59,70,78,1,0,0,1,83,64,593,647,1.09
daressalaam_104.tif,test,0,0,61,140,180,326,3,45,210,238,0,2,1,1,118,79,573,831,1.45
austin_20.tif,test,0,0,15,6,71,60,1,20,37,27,0,0,0,0,20,49,144,162,1.12
zanzibar_120.tif,test,0,10,160,97,68,124,2,13,1794,183,0,0,0,2,236,93,2260,522,0.23
podkarpackie_13.tif,test,0,0,19,22,14,70,2,10,42,22,0,5,8,11,14,14,99,154,1.56
baybay_11.tif,test,7,12,146,163,5,71,1,11,77,37,1,28,6,19,15,18,258,359,1.39
aachen_27.tif,test,0,0,267,212,263,257,3,53,363,143,2,0,8,8,179,111,1085,784,0.72
coxsbazar_65.tif,test,0,1,59,108,15,32,0,8,16,31,8,3,10,9,29,10,137,202,1.47
melbourne_62.tif,test,0,0,81,89,7,132,4,46,78,92,0,5,0,1,14,44,184,409,2.22
daressalaam_108.tif,test,0,6,202,103,205,189,30,24,229,170,0,13,10,3,103,87,779,595,0.76
maputo_11.tif,test,0,0,43,92,263,252,4,28,139,147,1,11,0,6,176,95,626,631,1.01
melbourne_61.tif,test,0,0,75,92,28,95,5,44,90,123,0,15,0,5,9,44,207,418,2.02
abancay_11.tif,test,0,0,70,150,57,121,1,14,135,160,0,0,4,13,48,49,315,507,1.61
duesseldorf_51.tif,test,0,0,220,117,40,169,9,12,235,63,3,1,13,35,27,24,547,421,0.77
zanzibar_122.tif,test,2,9,29,74,66,88,11,14,356,138,1,5,0,0,241,79,706,407,0.58
coxsbazar_76.tif,test,0,1,31,83,0,17,0,7,4,7,4,7,11,6,0,0,50,128,2.56
daressalaam_56.tif,test,0,0,182,40,649,666,17,90,350,379,0,0,0,0,468,31,1666,1206,0.72
chicago_2.tif,test,2,0,69,125,61,133,10,34,54,84,0,0,0,0,46,36,242,412,1.70
kyoto_27.tif,test,0,0,66,251,115,229,5,62,211,84,3,0,137,65,161,107,698,798,1.14
lubuskie_21.tif,test,0,0,42,41,28,41,1,5,71,32,5,8,0,2,8,10,155,139,0.90
tonga_22.tif,test,0,3,68,184,104,192,1,14,384,193,46,68,1,3,39,44,643,701,1.09
koeln_8.tif,test,0,0,268,298,55,295,5,54,264,148,0,0,15,18,82,78,689,891,1.29
kagera_44.tif,test,0,1,139,231,43,166,5,21,326,142,0,12,9,19,51,51,573,643,1.12
ngaoundere_56.tif,test,0,1,177,153,1,19,1,14,270,74,13,68,33,51,0,4,495,384,0.78
paris_51.tif,test,0,0,34,81,16,92,3,14,58,25,0,0,0,4,25,36,136,252,1.85
khartoum_61.tif,test,0,0,0,3,49,46,2,49,4,38,0,0,0,0,55,63,110,199,1.81
dortmund_50.tif,test,0,0,329,232,228,213,18,77,283,108,7,11,4,5,119,118,988,764,0.77
podkarpackie_9.tif,test,0,0,21,51,1,30,1,9,102,35,1,1,6,15,4,5,136,146,1.07
christchurch_66.tif,test,0,25,33,81,1,89,2,9,42,44,4,59,0,1,1,1,83,309,3.72
pisco_49.tif,test,0,0,263,160,337,211,1,8,67,150,0,5,0,0,37,36,705,570,0.81
zanzibar_146.tif,test,0,72,309,177,68,213,2,6,750,267,0,20,0,0,171,70,1300,825,0.63
rotterdam_13.tif,test,0,0,38,62,107,155,38,53,154,87,5,5,0,11,42,51,384,424,1.10
mahe_67.tif,test,0,0,88,170,51,81,2,26,69,56,3,11,0,18,14,34,227,396,1.74
tyrolw_49.tif,test,0,0,114,138,223,147,3,50,166,107,0,2,2,2,80,117,588,563,0.96
coxsbazar_36.tif,test,0,0,203,188,33,78,5,58,141,101,10,9,26,31,19,20,437,485,1.11
vegas_7.tif,test,0,0,22,63,48,67,4,20,100,46,5,3,0,0,40,22,219,221,1.01
koeln_27.tif,test,0,0,12,24,6,96,1,38,0,35,0,0,0,1,0,5,19,199,10.47
monrovia_60.tif,test,0,6,255,145,135,233,6,51,141,150,0,13,0,0,130,125,667,723,1.08
swietokrzyskie_37.tif,test,0,0,14,21,2,4,0,1,16,15,0,0,6,10,1,3,39,54,1.38
mahe_30.tif,test,2,13,205,106,96,131,11,9,82,83,3,24,0,3,27,25,426,394,0.92
daressalaam_99.tif,test,0,0,172,216,121,201,4,16,217,138,3,1,5,1,32,26,554,599,1.08
duesseldorf_28.tif,test,0,0,418,284,140,303,12,57,348,188,2,0,0,1,127,100,1047,933,0.89
vegas_10.tif,test,0,0,29,16,53,99,1,11,173,49,4,0,0,0,68,25,328,200,0.61
daressalaam_75.tif,test,0,9,132,62,34,78,1,6,271,136,0,0,0,0,23,11,461,302,0.66
daressalaam_65.tif,test,2,0,14,31,1321,648,32,95,312,378,5,0,0,0,810,17,2496,1169,0.47
chiclayo_30.tif,test,0,0,195,165,10,46,3,31,39,71,28,28,7,42,6,6,288,389,1.35
vienna_25.tif,test,0,0,24,169,142,266,6,49,135,94,0,0,0,5,25,39,332,622,1.87
chisinau_4.tif,test,0,0,34,43,73,93,16,71,89,89,0,0,0,0,17,50,229,346,1.51
zanzibar_30.tif,test,0,0,199,174,26,111,6,13,387,144,0,1,9,18,23,18,650,479,0.74
lima_12.tif,test,7,1,0,39,2,13,1,4,0,0,0,0,0,2,4,4,14,63,4.50
chiangmai_3.tif,test,0,5,157,301,76,355,11,21,289,199,9,6,0,4,41,40,583,931,1.60
lambayeque_6.tif,test,0,0,50,8,244,278,1,3,205,149,0,0,0,0,45,56,545,494,0.91
muenster_15.tif,test,0,0,421,477,263,567,27,91,383,191,2,0,9,7,86,91,1191,1424,1.20
pomorskie_33.tif,test,0,0,45,95,42,90,3,14,109,49,5,2,8,35,49,46,261,331,1.27
coxsbazar_73.tif,test,15,0,53,64,4,6,0,17,14,15,1,6,4,6,0,1,91,115,1.26
accra_20.tif,test,0,0,73,143,101,328,3,34,217,220,0,0,0,0,173,182,567,907,1.60
vienna_41.tif,test,0,0,93,83,73,38,12,86,233,52,0,0,0,14,26,34,437,307,0.70
ngaoundere_52.tif,test,0,0,105,192,106,140,4,44,138,151,0,1,3,57,151,151,507,736,1.45
aachen_12.tif,test,0,0,797,241,117,309,13,44,266,162,1,0,1,6,124,120,1319,882,0.67
dowa_20.tif,test,0,0,48,68,60,60,4,15,364,70,6,8,13,36,31,36,526,293,0.56
rio_59.tif,test,0,0,50,21,24,51,4,14,29,33,0,0,0,0,14,36,121,155,1.28
wielkopolskie_4.tif,test,0,0,3,18,0,18,1,5,5,7,0,1,2,8,0,0,11,57,5.18
zanzibar_69.tif,test,0,0,83,165,14,145,1,23,600,213,0,3,6,13,21,30,725,592,0.82
monrovia_31.tif,test,0,0,317,372,152,375,2,37,236,195,0,3,2,8,137,145,846,1135,1.34
coxsbazar_38.tif,test,36,0,116,134,32,32,0,35,753,36,7,17,8,11,10,9,962,274,0.28
ica_46.tif,test,4,0,50,102,200,47,4,26,227,136,6,3,1,8,101,119,593,441,0.74
warminsko-mazurskie_4.tif,test,0,0,27,91,0,12,15,9,35,11,0,0,0,3,3,1,80,127,1.59
mahe_28.tif,test,5,3,372,207,171,390,7,23,163,101,2,10,0,0,74,81,794,815,1.03
aachen_26.tif,test,0,0,42,29,186,139,3,41,109,33,0,0,0,0,50,60,390,302,0.77
tonga_46.tif,test,0,0,368,389,63,624,4,29,151,289,1,1,0,13,110,95,697,1440,2.07
dortmund_68.tif,test,0,0,392,382,355,300,20,58,392,208,17,4,0,0,145,170,1321,1122,0.85
swietokrzyskie_27.tif,test,0,0,15,36,9,41,1,15,29,21,0,0,4,22,6,6,64,141,2.20
melbourne_6.tif,test,0,0,299,240,254,323,16,16,377,275,1,5,0,2,54,51,1001,912,0.91
zanzibar_98.tif,test,7,4,191,117,282,263,17,55,340,311,4,11,0,0,432,183,1273,944,0.74
zanzibar_57.tif,test,0,0,51,229,7,79,3,19,199,104,0,4,40,23,11,16,311,474,1.52
mahe_48.tif,test,0,0,154,125,86,162,2,17,193,91,3,4,0,3,55,62,493,464,0.94
daressalaam_105.tif,test,0,0,20,8,239,254,8,42,157,151,0,0,0,0,118,41,542,496,0.92
abancay_19.tif,test,0,0,160,75,216,256,2,21,174,111,0,0,0,0,83,64,635,527,0.83
lohur_10.tif,test,0,0,379,260,81,384,2,12,183,147,0,0,61,42,82,100,788,945,1.20
tyrolw_8.tif,test,19,0,72,105,42,61,9,36,191,47,0,0,0,0,14,12,347,261,0.75
rotterdam_40.tif,test,0,0,50,68,174,179,40,56,114,95,6,2,0,10,44,70,428,480,1.12
santiago_10.tif,test,0,0,220,219,106,261,9,112,180,82,11,0,0,0,31,104,557,778,1.40
chicago_39.tif,test,0,0,126,6,31,77,3,30,107,7,0,0,0,1,9,44,276,165,0.60
svaneti_19.tif,test,0,0,41,25,8,42,1,13,203,74,0,15,13,20,4,2,270,191,0.71
dowa_14.tif,test,1,0,92,5,454,120,6,39,20,6,0,2,1,3,479,214,1053,389,0.37
dortmund_35.tif,test,0,0,193,173,94,186,6,25,114,61,2,3,5,5,6,11,420,464,1.10
coxsbazar_62.tif,test,0,0,234,519,314,585,8,66,144,295,12,5,7,2,344,179,1063,1651,1.55
bielefeld_26.tif,test,0,0,251,265,381,384,4,68,349,290,1,0,0,0,251,203,1237,1210,0.98
chisinau_8.tif,test,0,0,36,62,80,92,11,45,90,96,0,0,0,0,18,38,235,333,1.42
viru_14.tif,test,0,0,61,108,72,93,3,21,97,55,13,0,7,27,8,11,261,315,1.21
wielkopolskie_35.tif,test,0,0,65,62,7,38,7,14,23,42,0,0,11,4,9,11,122,171,1.40
dhaka_44.tif,test,0,21,178,224,167,175,12,32,137,144,12,63,0,15,30,46,536,720,1.34
koeln_9.tif,test,0,0,353,284,280,320,13,92,353,181,2,5,0,3,78,114,1079,999,0.93
pomorskie_29.tif,test,0,0,57,83,7,26,1,18,28,20,7,2,8,11,9,4,117,164,1.40
sechura_34.tif,test,0,16,54,26,113,50,7,18,174,70,0,7,0,0,28,37,376,224,0.60
svaneti_56.tif,test,33,0,20,17,3,61,2,18,254,128,5,0,6,20,2,2,325,246,0.76
mahe_26.tif,test,0,10,302,206,62,217,8,15,189,146,3,38,0,3,47,61,611,696,1.14
lima_47.tif,test,0,0,58,157,10,137,0,8,277,151,0,0,13,26,16,18,374,497,1.33
zanzibar_90.tif,test,5,3,142,79,59,168,1,23,662,73,4,6,0,0,65,36,938,388,0.41
mahe_39.tif,test,3,0,317,295,145,372,3,34,565,214,4,3,0,3,56,71,1093,992,0.91
